timestep,result
38928000,-15.871868781745434
38940000,-536.4002404212952
38952000,-378.73472901433706
38964000,4.030188232660294
38976000,-7.208733923733234
38988000,-691.0812799930573
39000000,-276.50105306506157
39012000,-29.831555269658566
39024000,-83.62593042105436
39036000,-346.289687871933
39048000,-736.0440279245377
39060000,-282.0780082270503
39072000,-1.1351083144545555
39084000,-402.25831001996994
39096000,-254.0488422960043
39108000,-29.88408476114273
39120000,-0.24660249426960945
39132000,-256.77610621601343
39144000,-147.98649744689465
39156000,-237.5071125626564
39168000,-94.68305940926075
39180000,-548.1367322802544
39192000,-641.0928390026093
39204000,-176.74845844134688
39216000,-169.20124192535877
39228000,-160.32678221911192
39240000,-11.226155938580632
39252000,-255.52441623806953
39264000,-148.54748807102442
39276000,-60.06169152259827
39288000,-169.63999988883734
39300000,-123.80314554274082
39312000,-439.3919308260083
39324000,-43.01557902991772
39336000,-75.3428254276514
39348000,-193.28527675569057
39360000,-88.16506206989288
39372000,-106.19332098215818
39384000,-321.47387728095055
39396000,-103.18507703393698
39408000,-400.3214502893388
39420000,-149.81606290116906
39432000,-236.23149989545345
39444000,-235.1357708759606
39456000,-31.80336757004261
39468000,-319.05604711174965
39480000,1.962137296795845
39492000,-37.16691093146801
39504000,-41.361074924468994
39516000,-241.09233658760786
39528000,-421.1780043244362
39540000,-11.273021660745144
39552000,-663.3561916351318
39564000,-321.72865802049637
39576000,-18.797099478542805
39588000,-503.69281189888716
39600000,-24.079236697405577
39612000,-132.38889256864786
39624000,-242.88753058761358
39636000,-224.9090770483017
39648000,-51.08322773873806
39660000,-19.821158634498715
39672000,-278.09514696896076
39684000,-136.44812609255314
39696000,-71.922717705369
39708000,-0.2412545420229435
39720000,-193.97311598062515
39732000,-82.69177504256368
39744000,-8.03313410654664
39756000,-4.318580090999603
39768000,-230.41641292721033
39780000,-19.381439603865147
39792000,-68.96028127521276
39804000,-9.66602686047554
39816000,-89.55337972193956
39828000,-35.10547590255737
39840000,-49.431280206888914
39852000,-312.39722138643265
39864000,-40.22976325452328
39876000,-47.28151861578226
39888000,-99.38330691680312
39900000,-500.0064308568835
39912000,-87.86694406718016
39924000,-33.051210125908256
39936000,-28.661571806296706
39948000,-162.3972156047821
39960000,-351.83477506041527
39972000,-235.3159194290638
39984000,-297.4756010770798
39996000,-625.1229411959648
40008000,-61.64352771639824
40020000,5.173156373202801
40032000,-241.2829299494624
40044000,-425.605186291039
40056000,-327.9933362863958
40068000,-707.9613052010536
40080000,-55.37179699540138
40092000,-0.056825391948223114
40104000,-78.42295876145363
40116000,8.180246639996767
40128000,-19.612632282078266
40140000,-70.21150510013103
40152000,-216.62180840969086
40164000,-207.62552930414677
40176000,-25.060654625296593
40188000,-62.967319674789906
40200000,-51.49155884236097
40212000,-162.04954584687948
40224000,-103.53057171404362
40236000,-572.8430092930794
40248000,-274.5707248188555
40260000,-67.18179153650999
40272000,-212.10582591220737
40284000,-373.7934566438198
40296000,-93.1632627248764
40308000,-561.0043560266495
40320000,-16.845522448420525
40332000,-164.4112898260355
40344000,-794.1202194690704
40356000,-85.01507788524032
40368000,-601.100358068943
40380000,-370.01216474175453
40392000,-89.86882152408361
40404000,-128.82202930003405
40416000,-21.19686122611165
40428000,-879.2284787893295
40440000,-33.34036156907678
40452000,-161.1552518904209
40464000,-100.05076128989458
40476000,-108.69001644849777
40488000,-703.3425134420395
40500000,-115.48071122169495
40512000,-181.50775592029095
40524000,-249.7488081753254
40536000,-0.7842632979154587
40548000,-20.011444322764874
40560000,-55.04440900683403
40572000,-174.34403789415956
40584000,-0.4786495342850685
40596000,-29.840910598635674
40608000,1.3908156529068947
40620000,-202.9453915208578
40632000,-461.28396928310394
40644000,2.2741949297487736
40656000,-270.01117084920406
40668000,-105.42232272773981
40680000,-0.18324627727270126
40692000,-51.00749618560076
40704000,-447.83864365518093
40716000,-57.74138402938843
40728000,-117.94623804092407
40740000,-33.23393804207444
40752000,-3.5782157331705093
40764000,-49.726581890136
40776000,-22.017516396939754
40788000,-127.67111646011472
40800000,-514.4293525367975
40812000,-96.32771680504084
40824000,10.941668827086687
40836000,-39.88013518601656
40848000,-53.890545547008514
40860000,-439.71051063388586
40872000,-300.48630652576685
40884000,-345.5400525331497
40896000,-135.28061790764332
40908000,-103.96377731859684
40920000,-196.14160122722387
40932000,-164.92863362282515
40944000,-8.547186061739922
40956000,-21.187754932790995
40968000,-11.021368891000748
40980000,-150.05097002536058
40992000,-116.0840057991445
41004000,-11.777496736496687
41016000,-104.39592971652746
41028000,-18.525429487228394
41040000,-134.76917634159327
41052000,-22.56977479159832
41064000,-405.8768611103296
41076000,-117.21347144246101
41088000,-775.0936747789383
41100000,-277.8709685355425
41112000,-11.24124140292406
41124000,-20.726577887311578
41136000,-227.2293456569314
41148000,-42.15020924061537
41160000,-56.89710254594684
41172000,-33.32025646418333
41184000,-399.5897890627384
41196000,-245.2252880781889
41208000,-199.06593940407038
41220000,-54.736033126711845
41232000,-138.6343515738845
41244000,-250.85165540874004
41256000,-211.7388279363513
41268000,-162.81108759716153
41280000,-383.2133230417967
41292000,-25.35265700891614
41304000,-106.63178705051541
41316000,-127.3987448066473
41328000,-363.09884387254715
41340000,-100.10205151885748
41352000,-88.81274776160717
41364000,15.679030266590416
41376000,-73.42891789600253
41388000,-632.5535537600517
41400000,-120.82922364771366
41412000,10.61384416371584
41424000,-23.007751137018204
41436000,-54.19091487675905
41448000,-16.876483857631683
41460000,0.2970095984637737
41472000,-34.60517232120037
41484000,-259.96599365770817
41496000,-56.59749146550894
41508000,19.685216959565878
41520000,-18.299142949283123
41532000,-13.66394180431962
41544000,-143.8052918985486
41556000,-54.132168881595135
41568000,-4.81328671425581
41580000,-69.92056670039892
41592000,12.404798619449139
41604000,-19.356253318488598
41616000,-519.5631418824196
41628000,-455.41303223371506
41640000,-18.741401348263025
41652000,-150.99326727166772
41664000,-183.12577411532402
41676000,-94.4002091884613
41688000,-42.37988390401006
41700000,-23.940266098827124
41712000,-218.06361524760723
41724000,-183.68268767744303
41736000,-93.7178917825222
41748000,-111.2861443720758
41760000,-147.50407417863607
41772000,-4.606419939547777
41784000,-151.200142364949
41796000,-97.87009359896183
41808000,-108.47225061058998
41820000,-41.85203184187412
41832000,-539.6346431076527
41844000,-179.9896090850234
41856000,-28.475681252777576
41868000,-102.44357857853174
41880000,-13.453532353043556
41892000,-258.27652940154076
41904000,-481.0564184784889
41916000,-54.7133032977581
41928000,-192.00119312107563
41940000,-29.71156270056963
41952000,-31.67752892524004
41964000,-216.86269115656614
41976000,-268.6670920550823
41988000,-179.75472482293844
42000000,-44.761230789124966
42012000,-195.81789754331112
42024000,-114.62122214585543
42036000,-206.81850662827492
42048000,-344.7136872559786
42060000,-148.64287973195314
42072000,-363.69072637334466
42084000,-31.8115552701056
42096000,-255.21560131758451
42108000,-161.19451397284865
42120000,-198.61463125050068
42132000,-794.3842161893845
42144000,-232.64916789904237
42156000,-569.5451072454453
42168000,-77.57372527197003
42180000,-19.081450197845697
42192000,-745.0785936117172
42204000,-26.8474679030478
42216000,-276.1769255101681
42228000,-6.302432971075177
42240000,-127.83117324113846
42252000,-219.97124826908112
42264000,-366.7132963910699
42276000,-215.9380246847868
42288000,-294.1308320686221
42300000,-67.19801852107048
42312000,-133.9796091169119
42324000,-73.03516728803515
42336000,-7.660565923899412
42348000,-36.15688840672374
42360000,-94.47639060020447
42372000,-155.99863978475332
42384000,-137.70510412752628
42396000,-84.5731331370771
42408000,-142.81208172813058
42420000,-172.14001868665218
42432000,-87.98159722238779
42444000,-18.40657940506935
42456000,-54.09631659835577
42468000,-22.941493574529886
42480000,-282.7554938644171
42492000,-386.592263892293
42504000,-17.62625491991639
42516000,4.1885087713599205
42528000,-385.07600079476833
42540000,-44.60797009989619
42552000,-368.56546258181334
42564000,-77.08548621833324
42576000,-138.8225677087903
42588000,-134.0741111561656
42600000,-209.89020504057407
42612000,-142.35668383538723
42624000,-1.7331677749752998
42636000,21.90268019773066
42648000,-72.32217687368393
42660000,-67.37846155837178
42672000,-18.170621249824762
42684000,-44.21267418563366
42696000,-97.36114463210106
42708000,-24.03620145842433
42720000,-98.03173503652215
42732000,-110.6251381598413
42744000,-25.316455218940973
42756000,-4.034919749945402
42768000,-220.64246984571218
42780000,-196.60828103125095
42792000,-239.83697107434273
42804000,-79.18051993846893
42816000,-55.17358914017677
42828000,-235.36192624270916
42840000,-32.856832936406136
42852000,-72.94997257739305
42864000,-45.104905284941196
42876000,-518.8860393464565
42888000,-339.9641317129135
42900000,-173.27464132383466
42912000,-25.50483348965645
42924000,-505.36997881531715
42936000,-32.14850554987788
42948000,-169.25671311095357
42960000,-457.49748136103153
42972000,-23.493609093129635
42984000,-186.4372069016099
42996000,-604.2864939570427
43008000,-150.96265016496181
43020000,-40.14722390472889
43032000,-143.11968530714512
43044000,-103.48977616429329
43056000,-14.729206506162882
43068000,-472.14556792378426
43080000,-228.15404072403908
43092000,-112.3710634559393
43104000,-175.92146266251802
43116000,-81.32077200710773
43128000,-523.7255541980267
43140000,-122.97996819764376
43152000,-72.47238725423813
43164000,-104.28623135760427
43176000,-62.34761334583163
43188000,-319.0583067089319
43200000,-105.79509019851685
43212000,-183.29195366054773
43224000,-10.748649671673775
43236000,-130.93761510401964
43248000,-104.7109232135117
43260000,-179.00709287077188
43272000,-9.847966983914375
43284000,-35.70076272636652
43296000,-5.434203766286373
43308000,-100.04015020281076
43320000,-15.947578124701977
43332000,-112.42776292562485
43344000,-400.9766229689121
43356000,-40.77878490835428
43368000,-279.87576864659786
43380000,-237.51327203214169
43392000,-27.637276776134968
43404000,-139.2075202949345
43416000,-33.93226048350334
43428000,-67.39203507453203
43440000,-464.6939790993929
43452000,-9.34572210162878
43464000,-73.89862214773893
43476000,-15.089727200567722
43488000,-178.93284235149622
43500000,-266.2131973877549
43512000,-103.16152579337358
43524000,-196.25437255203724
43536000,-53.305039413273335
43548000,-9.341465644538403
43560000,-26.65583251044154
43572000,-168.71870005875826
43584000,-91.22559513151646
43596000,-214.68868772685528
43608000,-9.571987446397543
43620000,-245.94605441391468
43632000,-242.3313012123108
43644000,-112.54784839600325
43656000,8.911730751395226
43668000,23.058922089636326
43680000,-228.6524454727769
43692000,-68.43050976470113
43704000,-37.034091614186764
43716000,-191.63847591727972
43728000,7.0726818311959505
43740000,-212.86289376020432
43752000,-108.35673446208239
43764000,-310.00189381092787
43776000,-278.74177956581116
43788000,-41.116733860224485
43800000,-149.9504305422306
43812000,-525.9734261482954
43824000,-3.2911803498864174
43836000,-255.5421460866928
43848000,-15.49880988523364
43860000,-21.812523648142815
43872000,-15.956360787153244
43884000,-235.58819998055696
43896000,-210.57625921070576
43908000,-278.9211324118078
43920000,-736.7036582231522
43932000,-249.59849125146866
43944000,-133.97470097988844
43956000,-346.2287423759699
43968000,-113.38367913663387
43980000,-101.25282648205757
43992000,-596.5476636886597
44004000,-208.98852843046188
44016000,-256.93612164258957
44028000,-105.5488111935556
44040000,-83.5314654558897
44052000,-210.4323511235416
44064000,-72.81867487728596
44076000,-36.66854690760374
44088000,-439.8559490144253
44100000,-255.76823746412992
44112000,-438.1417695209384
44124000,-90.54748932272196
44136000,2.430141270160675
44148000,-401.47024105489254
44160000,-249.2169709429145
44172000,0.5983442571014166
44184000,20.83086004666984
44196000,-353.4941268377006
44208000,-45.03525738418102
44220000,-7.164740703999996
44232000,-113.71154886111617
44244000,-238.7068678289652
44256000,-109.08324854448438
44268000,-105.60954601317644
44280000,-550.3684476017952
44292000,-28.854863222688437
44304000,2.899324482306838
44316000,19.78133757226169
44328000,-179.15799709409475
44340000,-333.33942898362875
44352000,4.410985020920634
44364000,-1.361234437674284
44376000,-53.09194339066744
44388000,-9.038956563919783
44400000,-60.245443515479565
44412000,-62.75711154192686
44424000,-142.99270601943135
44436000,7.813437197357416
44448000,-62.81985301524401
44460000,-52.931032083928585
44472000,-367.95958049595356
44484000,-26.89312844350934
44496000,-16.25735303014517
44508000,-341.43950828909874
44520000,3.2390752509236336
44532000,-96.38155154138803
44544000,-99.41480864211917
44556000,-0.3225747775286436
44568000,-254.34443742409348
44580000,0.39714117581024766
44592000,-177.35145840793848
44604000,-64.4290344119072
44616000,-85.07101484388113
44628000,-89.12719711661339
44640000,-49.53583401441574
44652000,-26.152274809777737
44664000,8.6189741268754
44676000,-60.22588202357292
44688000,-104.83758883923292
44700000,6.703538348898292
44712000,-89.14201617985964
44724000,-107.01845666021109
44736000,-362.1697347983718
44748000,-62.73804312944412
44760000,-179.51293864101171
44772000,-144.04296739026904
44784000,-949.2537041902542
44796000,-134.15092559158802
44808000,-178.14919993281364
44820000,-68.22096110880375
44832000,-142.70641212910414
44844000,3.674692116677761
44856000,-491.43426409363747
44868000,-32.235807687044144
44880000,-26.807004645466805
44892000,-423.17939296364784
44904000,-85.70309033244848
44916000,-273.5863487496972
44928000,-242.02415426820517
44940000,-7.772855058312416
44952000,-12.337653452530503
44964000,-130.4036491960287
44976000,-207.87642651051283
44988000,-239.64414233714342
45000000,-92.72792568057775
45012000,-23.064679957926273
45024000,12.039870161563158
45036000,-108.02322202920914
45048000,-162.67358580976725
45060000,-156.46254906058311
45072000,-212.93450886756182
45084000,-165.92308907955885
